link_id,epoch_index,t_tdb,t_utc,gnss_const_id,gnss_const,prn,frequency_id,frequency,rx_x_ecef_m,rx_y_ecef_m,rx_z_ecef_m,tx_x_ecef_m,tx_y_ecef_m,tx_z_ecef_m,tangent_radius_earth_center_m,tangent_altitude_m,tx_boresight_angle_deg,cn0_dbhz,ionosphere_plasma_delay_m,tecu,tec_delay_m,second_delay_m,third_delay_m,dist_bend_m,tec_delay_bend_m,max_sep_line_m,final_pos_err_m
172,43,7.889617121839e+08,7.889616430000e+08,0,GPS,2,0,L1,-3.313729133987e+08,-9.132182822356e+07,-1.641849957103e+08,1.725778549883e+07,3.663379178773e+06,2.040237913157e+07,1.020534497109e+07,3.834344971093e+06,2.223231825205e+01,1.709255855193e+01,0,0,0,0,0,0,0,0,0
173,43,7.889617121839e+08,7.889616430000e+08,0,GPS,4,0,L1,-3.313729133987e+08,-9.132182822356e+07,-1.641849957103e+08,2.534860465273e+07,-2.587017058959e+05,-8.065406078633e+06,1.819736959521e+07,1.182636959521e+07,4.316162640937e+01,1.273258014923e+01,0,0,0,0,0,0,0,0,0
174,43,7.889617121839e+08,7.889616430000e+08,0,GPS,21,0,L1,-3.313729133987e+08,-9.132182822356e+07,-1.641849957103e+08,1.825529033538e+07,1.109983899963e+07,1.677960554197e+07,8.040411793326e+06,1.669411793326e+06,1.721560375515e+01,2.269424387692e+01,0,0,0,0,0,0,0,0,0
175,43,7.889617121839e+08,7.889616430000e+08,0,GPS,27,0,L1,-3.313729133987e+08,-9.132182822356e+07,-1.641849957103e+08,1.939118647995e+07,1.284391554526e+07,-1.346553533064e+07,2.199791862644e+07,1.562691862644e+07,5.493541122085e+01,1.416940381665e+01,0,0,0,0,0,0,0,0,0
176,44,7.889617131839e+08,7.889616440000e+08,0,GPS,2,0,L1,-3.313805025203e+08,-9.129759218283e+07,-1.641855302779e+08,1.725876200281e+07,3.665640829326e+06,2.040113264814e+07,1.020332249210e+07,3.832322492100e+06,2.222768638148e+01,1.710349292534e+01,0,0,0,0,0,0,0,0,0
177,44,7.889617131839e+08,7.889616440000e+08,0,GPS,4,0,L1,-3.313805025203e+08,-9.129759218283e+07,-1.641855302779e+08,2.534953276907e+07,-2.582639209434e+05,-8.062449337484e+06,1.819479192093e+07,1.182379192093e+07,4.315404825585e+01,1.274671183194e+01,0,0,0,0,0,0,0,0,0
178,44,7.889617131839e+08,7.889616440000e+08,0,GPS,21,0,L1,-3.313805025203e+08,-9.129759218283e+07,-1.641855302779e+08,1.825605648586e+07,1.110168907271e+07,1.677757771819e+07,8.040898535507e+06,1.669898535507e+06,1.721666645429e+01,2.269194795620e+01,0,0,0,0,0,0,0,0,0
179,44,7.889617131839e+08,7.889616440000e+08,0,GPS,27,0,L1,-3.313805025203e+08,-9.129759218283e+07,-1.641855302779e+08,1.938951802955e+07,1.284384037344e+07,-1.346799032123e+07,2.199986767198e+07,1.562886767198e+07,5.494267347844e+01,1.416963766589e+01,0,0,0,0,0,0,0,0,0
180,45,7.889617141839e+08,7.889616450000e+08,0,GPS,2,0,L1,-3.313880897196e+08,-9.127335583029e+07,-1.641860654763e+08,1.725973892831e+07,3.667902357301e+06,2.039988616470e+07,1.020130078085e+07,3.830300780845e+06,2.222305595706e+01,1.711442186079e+01,0,0,0,0,0,0,0,0,0
181,45,7.889617141839e+08,7.889616450000e+08,0,GPS,4,0,L1,-3.313880897196e+08,-9.127335583029e+07,-1.641860654763e+08,2.535046108405e+07,-2.578262721839e+05,-8.059492596334e+06,1.819221437129e+07,1.182121437129e+07,4.314647027254e+01,1.276084744488e+01,0,0,0,0,0,0,0,0,0
182,45,7.889617141839e+08,7.889616450000e+08,0,GPS,21,0,L1,-3.313880897196e+08,-9.127335583029e+07,-1.641860654763e+08,1.825682300301e+07,1.110353909296e+07,1.677554989468e+07,8.041386774042e+06,1.670386774042e+06,1.721773211961e+01,2.268964563573e+01,0,0,0,0,0,0,0,0,0
183,45,7.889617141839e+08,7.889616450000e+08,0,GPS,27,0,L1,-3.313880897196e+08,-9.127335583029e+07,-1.641860654763e+08,1.938784967102e+07,1.284376551365e+07,-1.347044531182e+07,2.200181685312e+07,1.563081685312e+07,5.494993590508e+01,1.416987117103e+01,0,0,0,0,0,0,0,0,0
184,46,7.889617151839e+08,7.889616460000e+08,0,GPS,2,0,L1,-3.313956750008e+08,-9.124911914951e+07,-1.641866013054e+08,1.726071627552e+07,3.670163761770e+06,2.039863968126e+07,1.019927983778e+07,3.828279837779e+06,2.221842697993e+01,1.712534535863e+01,0,0,0,0,0,0,0,0,0
185,46,7.889617151839e+08,7.889616460000e+08,0,GPS,4,0,L1,-3.313956750008e+08,-9.124911914951e+07,-1.641866013054e+08,2.535138959764e+07,-2.573887609352e+05,-8.056535855186e+06,1.818963694632e+07,1.181863694632e+07,4.313889245982e+01,1.277498698957e+01,0,0,0,0,0,0,0,0,0
186,46,7.889617151839e+08,7.889616460000e+08,0,GPS,21,0,L1,-3.313956750008e+08,-9.124911914951e+07,-1.641866013054e+08,1.825758988738e+07,1.110538905990e+07,1.677352207116e+07,8.041876508775e+06,1.670876508775e+06,1.721880075076e+01,2.268733691683e+01,0,0,0,0,0,0,0,0,0
187,46,7.889617151839e+08,7.889616460000e+08,0,GPS,27,0,L1,-3.313956750008e+08,-9.124911914951e+07,-1.641866013054e+08,1.938618140541e+07,1.284369096463e+07,-1.347290030208e+07,2.200376616952e+07,1.563276616952e+07,5.495719849943e+01,1.417010433214e+01,0,0,0,0,0,0,0,0,0
188,47,7.889617161839e+08,7.889616470000e+08,0,GPS,2,0,L1,-3.314032583592e+08,-9.122488215782e+07,-1.641871377648e+08,1.726169404423e+07,3.672425043563e+06,2.039739319782e+07,1.019725966335e+07,3.826259663351e+06,2.221379945123e+01,1.713626341916e+01,0,0,0,0,0,0,0,0,0
189,47,7.889617161839e+08,7.889616470000e+08,0,GPS,4,0,L1,-3.314032583592e+08,-9.122488215782e+07,-1.641871377648e+08,2.535231830984e+07,-2.569513859329e+05,-8.053579114037e+06,1.818705964605e+07,1.181605964605e+07,4.313131481807e+01,1.278913046757e+01,0,0,0,0,0,0,0,0,0
190,47,7.889617161839e+08,7.889616470000e+08,0,GPS,21,0,L1,-3.314032583592e+08,-9.122488215782e+07,-1.641871377648e+08,1.825835713836e+07,1.110723897492e+07,1.677149424738e+07,8.042367739550e+06,1.671367739550e+06,1.721987234735e+01,2.268502180088e+01,0,0,0,0,0,0,0,0,0
191,47,7.889617161839e+08,7.889616470000e+08,0,GPS,27,0,L1,-3.314032583592e+08,-9.122488215782e+07,-1.641871377648e+08,1.938451323141e+07,1.284361672790e+07,-1.347535529267e+07,2.200571562173e+07,1.563471562173e+07,5.496446126297e+01,1.417033714940e+01,0,0,0,0,0,0,0,0,0
192,48,7.889617171839e+08,7.889616480000e+08,0,GPS,2,0,L1,-3.314108397969e+08,-9.120064484601e+07,-1.641876748544e+08,1.726266925794e+07,3.674685796299e+06,2.039614356676e+07,1.019523887003e+07,3.824238870032e+06,2.220917395191e+01,1.714715336106e+01,0,0,0,0,0,0,0,0,0
193,48,7.889617171839e+08,7.889616480000e+08,0,GPS,4,0,L1,-3.314108397969e+08,-9.120064484601e+07,-1.641876748544e+08,2.535324285347e+07,-2.565138716500e+05,-8.050621074851e+06,1.818447950610e+07,1.181347950610e+07,4.312373779345e+01,1.280341974473e+01,0,0,0,0,0,0,0,0,0
194,48,7.889617171839e+08,7.889616480000e+08,0,GPS,21,0,L1,-3.314108397969e+08,-9.120064484601e+07,-1.641876748544e+08,1.825912174756e+07,1.110908729610e+07,1.676946392493e+07,8.042859540749e+06,1.671859540749e+06,1.722094760769e+01,2.268269341954e+01,0,0,0,0,0,0,0,0,0
195,48,7.889617171839e+08,7.889616480000e+08,0,GPS,27,0,L1,-3.314108397969e+08,-9.120064484601e+07,-1.641876748544e+08,1.938284182561e+07,1.284354036433e+07,-1.347780796373e+07,2.200766148498e+07,1.563666148498e+07,5.497172473447e+01,1.417058608284e+01,0,0,0,0,0,0,0,0,0
196,49,7.889617181839e+08,7.889616490000e+08,0,GPS,2,0,L1,-3.314184193131e+08,-9.117640721694e+07,-1.641882125740e+08,1.726363674942e+07,3.676947358702e+06,2.039489026334e+07,1.019321875151e+07,3.822218751506e+06,2.220455650148e+01,1.715802286763e+01,0,0,0,0,0,0,0,0,0
197,49,7.889617181839e+08,7.889616490000e+08,0,GPS,4,0,L1,-3.314184193131e+08,-9.117640721694e+07,-1.641882125740e+08,2.535416084219e+07,-2.560750152899e+05,-8.047661495506e+06,1.818189503195e+07,1.181089503195e+07,4.311616173031e+01,1.281770123302e+01,0,0,0,0,0,0,0,0,0
198,49,7.889617181839e+08,7.889616490000e+08,0,GPS,21,0,L1,-3.314184193131e+08,-9.117640721694e+07,-1.641882125740e+08,1.825987917927e+07,1.111093430859e+07,1.676743058794e+07,8.043353885740e+06,1.672353885740e+06,1.722203301452e+01,2.268034337037e+01,0,0,0,0,0,0,0,0,0
199,49,7.889617181839e+08,7.889616490000e+08,0,GPS,27,0,L1,-3.314184193131e+08,-9.117640721694e+07,-1.641882125740e+08,1.938116620214e+07,1.284345822164e+07,-1.348025844429e+07,2.200960222062e+07,1.563860222062e+07,5.497899047785e+01,1.417083370333e+01,0,0,0,0,0,0,0,0,0
200,50,7.889617191839e+08,7.889616500000e+08,0,GPS,2,0,L1,-3.314259969075e+08,-9.115216927106e+07,-1.641887509233e+08,1.726460466246e+07,3.679208798987e+06,2.039363696009e+07,1.019119940486e+07,3.820199404859e+06,2.219994050242e+01,1.716888669211e+01,0,0,0,0,0,0,0,0,0
201,50,7.889617191839e+08,7.889616500000e+08,0,GPS,4,0,L1,-3.314259969075e+08,-9.115216927106e+07,-1.641887509233e+08,2.535507902973e+07,-2.556362941876e+05,-8.044701916161e+06,1.817931068278e+07,1.180831068278e+07,4.310858583269e+01,1.283198680894e+01,0,0,0,0,0,0,0,0,0
202,50,7.889617191839e+08,7.889616500000e+08,0,GPS,21,0,L1,-3.314259969075e+08,-9.115216927106e+07,-1.641887509233e+08,1.826063697748e+07,1.111278126917e+07,1.676539725122e+07,8.043849725948e+06,1.672849725948e+06,1.722312138582e+01,2.267798691983e+01,0,0,0,0,0,0,0,0,0
203,50,7.889617191839e+08,7.889616500000e+08,0,GPS,27,0,L1,-3.314259969075e+08,-9.115216927106e+07,-1.641887509233e+08,1.937949067012e+07,1.284337639134e+07,-1.348270892454e+07,2.201154309088e+07,1.564054309088e+07,5.498625639359e+01,1.417108099557e+01,0,0,0,0,0,0,0,0,0
204,51,7.889617201839e+08,7.889616510000e+08,0,GPS,2,0,L1,-3.314335725797e+08,-9.112793100881e+07,-1.641892899021e+08,1.726557299711e+07,3.681470117644e+06,2.039238365684e+07,1.018918083027e+07,3.818180830267e+06,2.219532595524e+01,1.717974483592e+01,0,0,0,0,0,0,0,0,0
205,51,7.889617201839e+08,7.889616510000e+08,0,GPS,4,0,L1,-3.314335725797e+08,-9.112793100881e+07,-1.641892899021e+08,2.535599741607e+07,-2.551977083695e+05,-8.041742336817e+06,1.817672645863e+07,1.180572645863e+07,4.310101010096e+01,1.284627647412e+01,0,0,0,0,0,0,0,0,0
206,51,7.889617201839e+08,7.889616510000e+08,0,GPS,21,0,L1,-3.314335725797e+08,-9.112793100881e+07,-1.641892899021e+08,1.826139514212e+07,1.111462817880e+07,1.676336391422e+07,8.044347061330e+06,1.673347061330e+06,1.722421272146e+01,2.267562406897e+01,0,0,0,0,0,0,0,0,0
207,51,7.889617201839e+08,7.889616510000e+08,0,GPS,27,0,L1,-3.314335725797e+08,-9.112793100881e+07,-1.641892899021e+08,1.937781522890e+07,1.284329487397e+07,-1.348515940510e+07,2.201348409630e+07,1.564248409630e+07,5.499352248313e+01,1.417132795969e+01,0,0,0,0,0,0,0,0,0
208,52,7.889617211839e+08,7.889616520000e+08,0,GPS,2,0,L1,-3.314411463282e+08,-9.110369243546e+07,-1.641898295103e+08,1.726654175336e+07,3.683731315411e+06,2.039113035342e+07,1.018716302791e+07,3.816163027909e+06,2.219071286047e+01,1.719059730051e+01,0,0,0,0,0,0,0,0,0
209,52,7.889617211839e+08,7.889616520000e+08,0,GPS,4,0,L1,-3.314411463282e+08,-9.110369243546e+07,-1.641898295103e+08,2.535691600120e+07,-2.547592574936e+05,-8.038782757473e+06,1.817414235954e+07,1.180314235954e+07,4.309343453553e+01,1.286057023016e+01,0,0,0,0,0,0,0,0,0
210,52,7.889617211839e+08,7.889616520000e+08,0,GPS,21,0,L1,-3.314411463282e+08,-9.110369243546e+07,-1.641898295103e+08,1.826215367305e+07,1.111647503719e+07,1.676133057723e+07,8.044845891493e+06,1.673845891493e+06,1.722530702056e+01,2.267325481967e+01,0,0,0,0,0,0,0,0,0
211,52,7.889617211839e+08,7.889616520000e+08,0,GPS,27,0,L1,-3.314411463282e+08,-9.110369243546e+07,-1.641898295103e+08,1.937613987866e+07,1.284321366952e+07,-1.348760988567e+07,2.201542523654e+07,1.564442523654e+07,5.500078874515e+01,1.417146189007e+01,0,0,0,0,0,0,0,0,0
212,53,7.889617221839e+08,7.889616530000e+08,0,GPS,2,0,L1,-3.314487181560e+08,-9.107945353939e+07,-1.641903697475e+08,1.726751093122e+07,3.685992390536e+06,2.038987705017e+07,1.018514599879e+07,3.814145998787e+06,2.218610122048e+01,1.720144408345e+01,0,0,0,0,0,0,0,0,0
213,53,7.889617221839e+08,7.889616530000e+08,0,GPS,4,0,L1,-3.314487181560e+08,-9.107945353939e+07,-1.641903697475e+08,2.535783478509e+07,-2.543209425088e+05,-8.035823178129e+06,1.817155838554e+07,1.180055838554e+07,4.308585913675e+01,1.287486807870e+01,0,0,0,0,0,0,0,0,0
214,53,7.889617221839e+08,7.889616530000e+08,0,GPS,21,0,L1,-3.314487181560e+08,-9.107945353939e+07,-1.641903697475e+08,1.826291257072e+07,1.111832184315e+07,1.675929724050e+07,8.045346216042e+06,1.674346216042e+06,1.722640428227e+01,2.267087917383e+01,0,0,0,0,0,0,0,0,0
215,53,7.889617221839e+08,7.889616530000e+08,0,GPS,27,0,L1,-3.314487181560e+08,-9.107945353939e+07,-1.641903697475e+08,1.937446461992e+07,1.284313277727e+07,-1.349006036623e+07,2.201736651155e+07,1.564636651155e+07,5.500805517925e+01,1.417118564738e+01,0,0,0,0,0,0,0,0,0
216,54,7.889617231839e+08,7.889616540000e+08,0,GPS,2,0,L1,-3.314562880588e+08,-9.105521433552e+07,-1.641909106135e+08,1.726848053056e+07,3.688253344260e+06,2.038862374691e+07,1.018312974308e+07,3.812129743077e+06,2.218149103580e+01,1.721228518619e+01,0,0,0,0,0,0,0,0,0
217,54,7.889617231839e+08,7.889616540000e+08,0,GPS,4,0,L1,-3.314562880588e+08,-9.105521433552e+07,-1.641909106135e+08,2.535875376775e+07,-2.538827623349e+05,-8.032863598786e+06,1.816897453666e+07,1.179797453666e+07,4.307828390503e+01,1.288917002134e+01,0,0,0,0,0,0,0,0,0
218,54,7.889617231839e+08,7.889616540000e+08,0,GPS,21,0,L1,-3.314562880588e+08,-9.105521433552e+07,-1.641909106135e+08,1.826367183456e+07,1.112016859841e+07,1.675726390351e+07,8.045848034934e+06,1.674848034934e+06,1.722750450643e+01,2.266849713250e+01,0,0,0,0,0,0,0,0,0
219,54,7.889617231839e+08,7.889616540000e+08,0,GPS,27,0,L1,-3.314562880588e+08,-9.105521433552e+07,-1.641909106135e+08,1.937278945214e+07,1.284305219806e+07,-1.349251084679e+07,2.201930792129e+07,1.564830792129e+07,5.501532178505e+01,1.417090918563e+01,0,0,0,0,0,0,0,0,0
220,55,7.889617241839e+08,7.889616550000e+08,0,GPS,2,0,L1,-3.314638560410e+08,-9.103097480741e+07,-1.641914521082e+08,1.726945055163e+07,3.690514176192e+06,2.038737044349e+07,1.018111426096e+07,3.810114260959e+06,2.217688230696e+01,1.722312061018e+01,0,0,0,0,0,0,0,0,0
221,55,7.889617241839e+08,7.889616550000e+08,0,GPS,4,0,L1,-3.314638560410e+08,-9.103097480741e+07,-1.641914521082e+08,2.535967294914e+07,-2.534447182900e+05,-8.029904019443e+06,1.816639081294e+07,1.179539081294e+07,4.307070884073e+01,1.290347605972e+01,0,0,0,0,0,0,0,0,0
222,55,7.889617241839e+08,7.889616550000e+08,0,GPS,21,0,L1,-3.314638560410e+08,-9.103097480741e+07,-1.641914521082e+08,1.826443146520e+07,1.112201530103e+07,1.675523056679e+07,8.046351347653e+06,1.675351347653e+06,1.722860769193e+01,2.266610869786e+01,0,0,0,0,0,0,0,0,0
223,55,7.889617241839e+08,7.889616550000e+08,0,GPS,27,0,L1,-3.314638560410e+08,-9.103097480741e+07,-1.641914521082e+08,1.937111437636e+07,1.284297193060e+07,-1.349496132703e+07,2.202124946544e+07,1.565024946544e+07,5.502258856121e+01,1.417063250494e+01,0,0,0,0,0,0,0,0,0
224,56,7.889617251839e+08,7.889616560000e+08,0,GPS,2,0,L1,-3.314714220969e+08,-9.100673497480e+07,-1.641919942313e+08,1.727042099408e+07,3.692774886213e+06,2.038611714024e+07,1.017909955343e+07,3.808099553433e+06,2.217227503632e+01,1.723395035300e+01,0,0,0,0,0,0,0,0,0
225,56,7.889617251839e+08,7.889616560000e+08,0,GPS,4,0,L1,-3.314714220969e+08,-9.100673497480e+07,-1.641919942313e+08,2.536059232926e+07,-2.530068089247e+05,-8.026944440100e+06,1.816380721442e+07,1.179280721442e+07,4.306313394425e+01,1.291778619546e+01,0,0,0,0,0,0,0,0,0
226,56,7.889617251839e+08,7.889616560000e+08,0,GPS,21,0,L1,-3.314714220969e+08,-9.100673497480e+07,-1.641919942313e+08,1.826519146193e+07,1.112386195299e+07,1.675319722979e+07,8.046856154156e+06,1.675856154156e+06,1.722971383862e+01,2.266371387097e+01,0,0,0,0,0,0,0,0,0
227,56,7.889617251839e+08,7.889616560000e+08,0,GPS,27,0,L1,-3.314714220969e+08,-9.100673497480e+07,-1.641919942313e+08,1.936943939119e+07,1.284289197656e+07,-1.349741180760e+07,2.202319114452e+07,1.565219114452e+07,5.502985550919e+01,1.417035560533e+01,0,0,0,0,0,0,0,0,0
228,57,7.889617261839e+08,7.889616570000e+08,0,GPS,2,0,L1,-3.314789862309e+08,-9.098249482125e+07,-1.641925369825e+08,1.727139185815e+07,3.695035473931e+06,2.038486383699e+07,1.017708562068e+07,3.806085620680e+06,2.216766922442e+01,1.724477441611e+01,0,0,0,0,0,0,0,0,0
229,57,7.889617261839e+08,7.889616570000e+08,0,GPS,4,0,L1,-3.314789862309e+08,-9.098249482125e+07,-1.641925369825e+08,2.536151190809e+07,-2.525690355573e+05,-8.023984860758e+06,1.816122374113e+07,1.179022374113e+07,4.305555921596e+01,1.293210043017e+01,0,0,0,0,0,0,0,0,0
230,57,7.889617261839e+08,7.889616570000e+08,0,GPS,21,0,L1,-3.314789862309e+08,-9.098249482125e+07,-1.641925369825e+08,1.826595182535e+07,1.112570855285e+07,1.675116389280e+07,8.047362454044e+06,1.676362454044e+06,1.723082294564e+01,2.266131265374e+01,0,0,0,0,0,0,0,0,0
231,57,7.889617261839e+08,7.889616570000e+08,0,GPS,27,0,L1,-3.314789862309e+08,-9.098249482125e+07,-1.641925369825e+08,1.936776449766e+07,1.284281233466e+07,-1.349986228816e+07,2.202513295821e+07,1.565413295821e+07,5.503712262768e+01,1.417007848694e+01,0,0,0,0,0,0,0,0,0
232,58,7.889617271839e+08,7.889616580000e+08,0,GPS,2,0,L1,-3.314865484395e+08,-9.095825435926e+07,-1.641930803617e+08,1.727236314374e+07,3.697295940462e+06,2.038361053356e+07,1.017507246288e+07,3.804072462878e+06,2.216306487178e+01,1.725559280096e+01,0,0,0,0,0,0,0,0,0
233,58,7.889617271839e+08,7.889616580000e+08,0,GPS,4,0,L1,-3.314865484395e+08,-9.095825435926e+07,-1.641930803617e+08,2.536243168571e+07,-2.521313969012e+05,-8.021025281089e+06,1.815864039278e+07,1.178764039278e+07,4.304798465532e+01,1.294641876720e+01,0,0,0,0,0,0,0,0,0
234,58,7.889617271839e+08,7.889616580000e+08,0,GPS,21,0,L1,-3.314865484395e+08,-9.095825435926e+07,-1.641930803617e+08,1.826671255507e+07,1.112755510071e+07,1.674913055607e+07,8.047870246917e+06,1.676870246917e+06,1.723193501208e+01,2.265890504808e+01,0,0,0,0,0,0,0,0,0
235,58,7.889617271839e+08,7.889616580000e+08,0,GPS,27,0,L1,-3.314865484395e+08,-9.095825435926e+07,-1.641930803617e+08,1.936608969534e+07,1.284273300561e+07,-1.350231276871e+07,2.202707490646e+07,1.565607490646e+07,5.504438991627e+01,1.416980114983e+01,0,0,0,0,0,0,0,0,0
236,59,7.889617281839e+08,7.889616590000e+08,0,GPS,2,0,L1,-3.314941087235e+08,-9.093401358445e+07,-1.641936243687e+08,1.727333485078e+07,3.699556284432e+06,2.038235723031e+07,1.017306008103e+07,3.802060081028e+06,2.215846198078e+01,1.726640550515e+01,0,0,0,0,0,0,0,0,0
237,59,7.889617281839e+08,7.889616590000e+08,0,GPS,4,0,L1,-3.314941087235e+08,-9.093401358445e+07,-1.641936243687e+08,2.536335166192e+07,-2.516938941332e+05,-8.018065701747e+06,1.815605717005e+07,1.178505717005e+07,4.304041026457e+01,1.296074120474e+01,0,0,0,0,0,0,0,0,0
238,59,7.889617281839e+08,7.889616590000e+08,0,GPS,21,0,L1,-3.314941087235e+08,-9.093401358445e+07,-1.641936243687e+08,1.826747365119e+07,1.112940159727e+07,1.674709721908e+07,8.048379532730e+06,1.677379532730e+06,1.723305003782e+01,2.265649105507e+01,0,0,0,0,0,0,0,0,0
239,59,7.889617281839e+08,7.889616590000e+08,0,GPS,27,0,L1,-3.314941087235e+08,-9.093401358445e+07,-1.641936243687e+08,1.936441498445e+07,1.284265398909e+07,-1.350476324927e+07,2.202901698923e+07,1.565801698923e+07,5.505165737457e+01,1.416952359410e+01,0,0,0,0,0,0,0,0,0
240,60,7.889617291839e+08,7.889616600000e+08,0,GPS,2,0,L1,-3.315016670849e+08,-9.090977249003e+07,-1.641941690031e+08,1.727430697939e+07,3.701816505950e+06,2.038110392705e+07,1.017104847531e+07,3.800048475310e+06,2.215386055194e+01,1.727721253015e+01,0,0,0,0,0,0,0,0,0
241,60,7.889617291839e+08,7.889616600000e+08,0,GPS,4,0,L1,-3.315016670849e+08,-9.090977249003e+07,-1.641941690031e+08,2.536427183679e+07,-2.512565274432e+05,-8.015106122406e+06,1.815347407266e+07,1.178247407266e+07,4.303283604315e+01,1.297506774611e+01,0,0,0,0,0,0,0,0,0
242,60,7.889617291839e+08,7.889616600000e+08,0,GPS,21,0,L1,-3.315016670849e+08,-9.090977249003e+07,-1.641941690031e+08,1.826823511402e+07,1.113124804109e+07,1.674506388235e+07,8.048890310962e+06,1.677890310962e+06,1.723416802171e+01,2.265407067690e+01,0,0,0,0,0,0,0,0,0
243,60,7.889617291839e+08,7.889616600000e+08,0,GPS,27,0,L1,-3.315016670849e+08,-9.090977249003e+07,-1.641941690031e+08,1.936274036564e+07,1.284257528441e+07,-1.350721372951e+07,2.203095920618e+07,1.565995920618e+07,5.505892500125e+01,1.416924581987e+01,0,0,0,0,0,0,0,0,0
244,61,7.889617301839e+08,7.889616610000e+08,0,GPS,2,0,L1,-3.315092235185e+08,-9.088553109333e+07,-1.641947142648e+08,1.727527952944e+07,3.704076606385e+06,2.037985062362e+07,1.016903764590e+07,3.798037645904e+06,2.214926058579e+01,1.728801387742e+01,0,0,0,0,0,0,0,0,0
245,61,7.889617301839e+08,7.889616610000e+08,0,GPS,4,0,L1,-3.315092235185e+08,-9.088553109333e+07,-1.641947142648e+08,2.536519221033e+07,-2.508192955660e+05,-8.012146543065e+06,1.815089110064e+07,1.177989110064e+07,4.302526199145e+01,1.298939839296e+01,0,0,0,0,0,0,0,0,0
246,61,7.889617301839e+08,7.889616610000e+08,0,GPS,21,0,L1,-3.315092235185e+08,-9.088553109333e+07,-1.641947142648e+08,1.826899694292e+07,1.113309443405e+07,1.674303054536e+07,8.049402581569e+06,1.678402581569e+06,1.723528896362e+01,2.265164391465e+01,0,0,0,0,0,0,0,0,0
247,61,7.889617301839e+08,7.889616610000e+08,0,GPS,27,0,L1,-3.315092235185e+08,-9.088553109333e+07,-1.641947142648e+08,1.936106583763e+07,1.284249689308e+07,-1.350966421007e+07,2.203290155785e+07,1.566190155785e+07,5.506619279777e+01,1.416896782717e+01,0,0,0,0,0,0,0,0,0
248,62,7.889617311839e+08,7.889616620000e+08,0,GPS,2,0,L1,-3.315167780288e+08,-9.086128937790e+07,-1.641952601536e+08,1.727625250098e+07,3.706336583733e+06,2.037859732037e+07,1.016702759381e+07,3.796027593812e+06,2.214466208471e+01,1.729880954457e+01,0,0,0,0,0,0,0,0,0
249,62,7.889617311839e+08,7.889616620000e+08,0,GPS,4,0,L1,-3.315167780288e+08,-9.086128937790e+07,-1.641952601536e+08,2.536611278249e+07,-2.503821998199e+05,-8.009186963724e+06,1.814830825402e+07,1.177730825402e+07,4.301768810985e+01,1.300373314690e+01,0,0,0,0,0,0,0,0,0
250,62,7.889617311839e+08,7.889616620000e+08,0,GPS,21,0,L1,-3.315167780288e+08,-9.086128937790e+07,-1.641952601536e+08,1.826975913852e+07,1.113494077417e+07,1.674099720863e+07,8.049916344026e+06,1.678916344026e+06,1.723641286239e+01,2.264921077055e+01,0,0,0,0,0,0,0,0,0
251,62,7.889617311839e+08,7.889616620000e+08,0,GPS,27,0,L1,-3.315167780288e+08,-9.086128937790e+07,-1.641952601536e+08,1.935939140144e+07,1.284241881382e+07,-1.351211469063e+07,2.203484404392e+07,1.566384404392e+07,5.507346076282e+01,1.416868961611e+01,0,0,0,0,0,0,0,0,0
252,63,7.889617321839e+08,7.889616630000e+08,0,GPS,2,0,L1,-3.315243306115e+08,-9.083704735866e+07,-1.641958066691e+08,1.727722589390e+07,3.708596439235e+06,2.037734401712e+07,1.016501831921e+07,3.794018319214e+06,2.214006504921e+01,1.730959953308e+01,0,0,0,0,0,0,0,0,0
253,63,7.889617321839e+08,7.889616630000e+08,0,GPS,4,0,L1,-3.315243306115e+08,-9.083704735866e+07,-1.641958066691e+08,2.536703355328e+07,-2.499452391243e+05,-8.006227384384e+06,1.814572553285e+07,1.177472553285e+07,4.301011439874e+01,1.301807200956e+01,0,0,0,0,0,0,0,0,0
254,63,7.889617321839e+08,7.889616630000e+08,0,GPS,21,0,L1,-3.315243306115e+08,-9.083704735866e+07,-1.641958066691e+08,1.827052170026e+07,1.113678706322e+07,1.673896387163e+07,8.050431598287e+06,1.679431598287e+06,1.723753971789e+01,2.264677124567e+01,0,0,0,0,0,0,0,0,0
255,63,7.889617321839e+08,7.889616630000e+08,0,GPS,27,0,L1,-3.315243306115e+08,-9.083704735866e+07,-1.641958066691e+08,1.935771705655e+07,1.284234104747e+07,-1.351456517118e+07,2.203678666432e+07,1.566578666432e+07,5.508072889598e+01,1.416841118678e+01,0,0,0,0,0,0,0,0,0
256,64,7.889617331839e+08,7.889616640000e+08,0,GPS,2,0,L1,-3.315318812709e+08,-9.081280501917e+07,-1.641963538113e+08,1.727819970837e+07,3.710856171962e+06,2.037609071386e+07,1.016300982256e+07,3.792009822564e+06,2.213546948046e+01,1.732038384313e+01,0,0,0,0,0,0,0,0,0
257,64,7.889617331839e+08,7.889616640000e+08,0,GPS,4,0,L1,-3.315318812709e+08,-9.081280501917e+07,-1.641963538113e+08,2.536795452268e+07,-2.495084147979e+05,-8.003267805044e+06,1.814314293715e+07,1.177214293715e+07,4.300254085849e+01,1.303241498255e+01,0,0,0,0,0,0,0,0,0
